?concept	?predicat	?object
JP Y Annual Swap Rate TRADITION	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
JP Y Annual Swap Rate TRADITION	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/CommonInterestRates/JPY-Annual_Swap_Rate-3_00-TRADITION>
JP Y Annual Swap Rate TRADITION	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Savings And Loan Holding Company	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/definitionOrigin>	"http://www.ffiec.gov/nicpubweb/Content/HELP/Institution%20Type%20Description.htm"
Savings And Loan Holding Company	rel:prefLabel	"Savings And Loan Holding Company"@en
Savings And Loan Holding Company	rel:definition	"a company that directly or indirectly controls a savings association or another savings and loan holding company, and explicitly excludes any company that is also a bank holding company"
Savings And Loan Holding Company	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FBC/AboutFBC/FBCSpecification>
Savings And Loan Holding Company	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/FBC/FunctionalEntities/NorthAmericanEntities/USFinancialServicesEntities/SavingsAndLoanHoldingCompany>
Savings And Loan Holding Company	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
US D OI S LO N ICAP	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction."
US D OI S LO N ICAP	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.fpml.org/coding-scheme/floating-rate-index-2-20.xml"
US D OI S LO N ICAP	rel:definition	"individual representing the FpML floating interest index for the USD-OIS-11:00-LON-ICAP"
US D OI S LO N ICAP	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
US D OI S LO N ICAP	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/CommonInterestRates/USD-OIS-11_00-LON-ICAP>
US D OI S LO N ICAP	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Registered Address	rel:prefLabel	"Registered Address"@en
Registered Address	rel:definition	"a physical address used by an entity for registration purposes and where legal papers may be served"
Registered Address	rel:altLabel	"legal address"
Registered Address	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/BE/AboutBE/BESpecification>
Registered Address	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/FormalBusinessOrganizations/RegisteredAddress>
Registered Address	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Seller	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.businessdictionary.com/definition/seller.html"
Seller	rel:sellsTo	buyerSeller	rel:sells	productSeller	rel:prefLabel	"Seller"@en
Seller	rel:definition	"a party that makes, offers or contracts to make a sale to an actual or potential buyer"
Seller	rel:altLabel	"vendor"
Seller	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FND/AboutFND/FNDSpecification>
Seller	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/FND/ProductsAndServices/ProductsAndServices/Seller>
Seller	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
US D Federal Funds H OI S COMPOUND	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction."
US D Federal Funds H OI S COMPOUND	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.fpml.org/coding-scheme/floating-rate-index-2-20.xml"
US D Federal Funds H OI S COMPOUND	rel:definition	"individual representing the FpML floating interest index for the USD-Federal Funds-H.15-OIS-COMPOUND"
US D Federal Funds H OI S COMPOUND	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
US D Federal Funds H OI S COMPOUND	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/CommonInterestRates/USD-Federal_Funds-H.15-OIS-COMPOUND>
US D Federal Funds H OI S COMPOUND	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Registered Agent	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Agency capacity, as specified in an agency agreement, may include power of attorney, the ability to act as an agent in certain kinds of transactions such as real estate, tax, audit or other financial or legal transactions, as a fiduciary, including as a trustee or legal guardian, for service of process, and so forth."
Registered Agent	rel:prefLabel	"Registered Agent"@en
Registered Agent	rel:definition	"a legal agent designated by another party (person or organization), to represent and acts on their behalf under a formal agency agreement"
Registered Agent	rel:altLabel	"statutory agent"
Registered Agent	rel:altLabel	"resident agent"
Registered Agent	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FBC/AboutFBC/FBCSpecification>
Registered Agent	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/FBC/ProductsAndServices/FinancialProductsAndServices/RegisteredAgent>
Registered Agent	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Make Whole Feature	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"The issuer typically has to make a lump sum payment to the investor derived from a formula based on the net present value (NPV) of future interest or coupon payments that will not be paid incrementally because of the call combined with the principal payment the investor would have received at maturity."
Make Whole Feature	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.investopedia.com/terms/m/make-wholecall.asp"
Make Whole Feature	rel:prefLabel	"Make Whole Feature"@en
Make Whole Feature	rel:definition	"a call provision allowing the issuer to pay off remaining debt early"
Make Whole Feature	rel:altLabel	"make whole provision"
Make Whole Feature	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/SEC/AboutSEC/SECSpecification>
Make Whole Feature	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/SEC/Debt/DebtInstruments/MakeWholeFeature>
Make Whole Feature	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Accrual	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"There are legal contractual terms for the accrual of interest, as distinct from the payment of interest."
Accrual	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"Barron's Dictionary of Business and Economics Terms, Fifth Edition, 2012"
Accrual	rel:appliesTo	interestAccrual	rel:prefLabel	"Accrual"@en
Accrual	rel:definition	"the process of accumulating interest or other income that has been earned but not paid"
Accrual	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FBC/AboutFBC/FBCSpecification>
Accrual	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/FBC/DebtAndEquities/Debt/Accrual>
Accrual	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Inflation Rate	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Inflation rate can be used to define changes, from period-to-period, in wage (wage inflation), house prices or producer inputs/outputs. It can be calculated month-over-month and quarter-over-quarter, as well as year-over-year, or on any periodic basis required by the publisher and its community of interest."
Inflation Rate	rel:hasIndicatorValue	ratio valueInflation Rate	rel:appliesTo	statistical areaInflation Rate	rel:prefLabel	"Inflation Rate"@en
Inflation Rate	rel:editorialNote	"Always either includes or excludes: Energy prices; Food prices. ALL inflation rates cite whether or not they exclude energy and food prices. If nothing stated it is assumed they include them."
Inflation Rate	rel:definition	"an economic indicator representing a change in prices of goods and services for a specified period, for a given statistical area"
Inflation Rate	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
Inflation Rate	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/EconomicIndicators/EconomicIndicators/InflationRate>
Inflation Rate	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
AU D AONI A OI S COMPOUN D Swap Marker	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction."
AU D AONI A OI S COMPOUN D Swap Marker	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.fpml.org/coding-scheme/floating-rate-index-2-20.xml"
AU D AONI A OI S COMPOUN D Swap Marker	rel:definition	"individual representing the FpML floating interest index for the AUD-AONIA-OIS-COMPOUND-SwapMarker"
AU D AONI A OI S COMPOUN D Swap Marker	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
AU D AONI A OI S COMPOUN D Swap Marker	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/CommonInterestRates/AUD-AONIA-OIS-COMPOUND-SwapMarker>
AU D AONI A OI S COMPOUN D Swap Marker	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Non Binding Terms	rel:prefLabel	"Non-binding Terms"@en
Non Binding Terms	rel:definition	"contractual commitments that do not have binding legal standing on the issuer or holder"
Non Binding Terms	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FND/AboutFND/FNDSpecification>
Non Binding Terms	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/FND/Agreements/Contracts/NonBindingTerms>
Non Binding Terms	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Ownership And Control	rel:prefLabel	"Ownership And Control"@en
Ownership And Control	rel:definition	"The intersection of ownership and control reflects the unique case where an independent party both owns and controls another independent thing."
Ownership And Control	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FND/AboutFND/FNDSpecification>
Ownership And Control	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/FND/OwnershipAndControl/OwnershipAndControl/OwnershipAndControl>
Ownership And Control	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Base Rate Authority	rel:sets	base rateBase Rate Authority	rel:prefLabel	"Base Rate Authority"@en
Base Rate Authority	rel:definition	"an interest rate authority responsible for setting the base rate for a given currency, typically a central bank"
Base Rate Authority	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
Base Rate Authority	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/InterestRatePublishers/BaseRateAuthority>
Base Rate Authority	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Statute Law	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Statutes may originate with national, state legislatures or local municipalities. Statutory laws are subordinate to the higher constitutional laws of the land."
Statute Law	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/definitionOrigin>	"http://en.wikipedia.org/wiki/Statute_law"
Statute Law	rel:isInForceIn	jurisdictionStatute Law	rel:prefLabel	"Statute Law"@en
Statute Law	rel:definition	"written law (as opposed to oral or customary law) set down by a legislature or by a legislator (in the case of an absolute monarchy)"
Statute Law	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FND/AboutFND/FNDSpecification>
Statute Law	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/FND/Law/Jurisdiction/StatuteLaw>
Statute Law	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Prospectus	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"A prospectus may specify the facts about an offering of securities, mutual funds, or limited partnerships for investments in oil, gas, equipment leasing, or other kinds of limited partnerships."
Prospectus	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"In the United States, a prospectus may be a formal legal document, required by and filed with the Securities and Exchange Commission, if it provides details about an investment offering for sale to the public."
Prospectus	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"Barron's Dictionary of Finance and Investment Terms, Ninth Edition, 2014."
Prospectus	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"The Securities Act of 1933, as amended 5 April 2012, see http://www.sec.gov/about/laws/sa33.pdf"
Prospectus	rel:prefLabel	"Prospectus"@en
Prospectus	rel:definition	"a formal, written offering document to sell securities that provides the facts an investor needs to make an informed investment decision"
Prospectus	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/SEC/AboutSEC/SECSpecification>
Prospectus	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/SEC/Securities/SecuritiesIssuance/Prospectus>
Prospectus	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
CH F M LIBO R SWA P CM E LC H ICA P Bloomberg	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction."
CH F M LIBO R SWA P CM E LC H ICA P Bloomberg	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.fpml.org/coding-scheme/floating-rate-index-2-20.xml"
CH F M LIBO R SWA P CM E LC H ICA P Bloomberg	rel:definition	"individual representing the FpML floating interest index for the CHF-3M LIBOR SWAP-CME vs LCH-ICAP-Bloomberg"
